Date,Season #,Path order,Season Year,City,State,Latitude,Longitude,Venue Name,Concert Type,Repertoire,Assisting Artists,Institutional Affiliation and Notes
4/30/1896,35,18,1895-96,Brooklyn,NY,40.652876,-73.959494,Union League Club,Benefit,"Niels Gade, Capriccio; Paganini, Witches Dance, Op. 8","Gertrude May Stein, Edward Towne, Clement Bologna, Joseph Pizzarello",benefit concert for the women of the Union League Club
6/1/1896,35,19,1895-96,Brooklyn,NY,40.652876,-73.959494,Second Unitarian Church,Benefit,,,Wedding of Eleanor Hooper to Vincent Coryell
10/12/1896,36,1,1896-97,Akron,OH,41.080459,-81.517849,Akron First Church of Christ,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
10/28/1896,36,2,1896-97,Duluth,MN,46.783475,-92.104691,First Methodist Church,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
10/31/1896,36,3,1896-97,Fayette,IA,42.844792,-91.802206,,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/5/1896,36,4,1896-97,Sioux City,IA,42.496588,-96.406453,Sioux City YMCA,Lyceum Circuit,"Niels Gade, Capriccio; Paganini, Caprice; Wieniawski, Capriccio-Valse, Op.7; Old Folks at Home","Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/9/1896,36,5,1896-97,Muscatine,IA,41.422705,-91.0454,Muscatine First Congregational Church,Lyceum Circuit,"Niels Gade, Capriccio; Old Folks at Home; Urso, Last Rose of Summer; Paganini, Witches Dance, Op. 8","Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",YMCA Star Course
11/10/1896,36,6,1896-97,Davenport,IA,41.523644,-90.577637,Burtis Opera House,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/12/1896,36,7,1896-97,Des Moines,IA,41.589138,-93.61623,Des Moines Central Christian Church,Lyceum Circuit,"Niels Gade, Capriccio; Paganini, Witches Dance, Op. 8","Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/14/1896,36,8,1896-97,Madison,WI,43.073052,-89.40123,Madison Congregational Church,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/16/1896,36,9,1896-97,Indianapolis,IN,39.766109,-86.159334,English's Opera House,Lyceum Circuit,"Niels Gade, Capriccio; Paganini, Witches Dance, Op. 8","Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/20/1896,36,10,1896-97,Bloomington,IL,40.484203,-88.993687,,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/26/1896,36,11,1896-97,Streator,IL,41.119031,-88.835498,Park Church,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
11/27/1896,36,12,1896-97,Decatur,IL,39.840315,-88.9548,,Lyceum Circuit,"Niels Gade, Capriccio; Paganini, Witches Dance, Op. 8","Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
12/3/1896,36,13,1896-97,Mineral Point,WI,42.859855,-90.17902,,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
12/4/1896,36,14,1896-97,Appleton,WI,44.261931,-88.415385,Appleton Congregational Church,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
12/8/1896,36,15,1896-97,Rockford,IL,42.2672686,-89.087931,Rockford Opera House,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",YMCA Entertainment Course
12/12/1896,36,16,1896-97,Champaign,IL,40.11642,-88.243383,University of Illinois Chapel,Lyceum Circuit,"Niels Gade, Capriccio; Paganini, Witches Dance, Op. 8; Rust, Violin Sonata No. 1; Urso, Last Rose of Summer; Old Folks at Home","Edward Douglas, Franklyn Sonnekalb, Mabel F. Shorey",
12/18/1896,36,17,1896-97,Buffalo,NY,42.886447,-78.878369,Buffalo Music Hall,Lyceum Circuit,"Paganini, Witches Dance, Op. 8; Home Sweet Home; Urso, Last Rose of Summer","Edward Douglas, Franklyn Sonnekalb, Sarah Layton Walker",
1/4/1897,36,18,1896-97,Boston,MA,42.358562,-71.05833,Tremont Temple,Lyceum Circuit,,"Carlotta Desirgnes, Edward Douglas, Franklyn Sonnekalb",
1/13/1897,36,19,1896-97,Springfield,MA,42.1010852,-72.589459,Springfield City Hall,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8","Carlotta Desvirgnes, Edwin Douglas, Franklyn Sonnekalb",
1/14/1897,36,20,1896-97,Pittsfield,MA,42.450085,-73.245382,Pittsfield Academy of Music,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8; Urso, Last Rose of Summer","Carlotta Desvirgnes, Edwin Douglas, Franklyn Sonnekalb",
1/18/1897,36,21,1896-97,Washington,DC,38.895112,-77.036366,Columbia Theater,Lyceum Circuit,,"Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
1/19/1897,36,22,1896-97,Baltimore,MD,39.290897,-76.610406,,Lyceum Circuit,,"Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
1/21/1897,36,23,1896-97,Louisville,KY,38.254278,-85.760907,Macauley's Theater,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Caprice; Chopin, Waltz; Moszkowski, Guitare, Op. 28; Paganini, Witches Dance, Op. 8","Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
1/25/1897,36,24,1896-97,Nashville,TN,36.15221,-86.768685,Vendrome Theater,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8; Urso,  Study in Arpeggios;  Vieuxtemps, Reverie, Op. 22, No. 3; Urso, Last Rose of Summer; Moszkowski, Guitare, Op. 28","Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
1/28/1897,36,25,1896-97,Atlanta,GA,33.748995,-84.387982,Atlanta Grand Opera House,Lyceum Circuit,,"Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
1/29/1897,36,26,1896-97,Knoxville,TN,35.961429,-83.917101,Staub's Theatre,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8; Urso, Last Rose of Summer","Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
2/1/1897,36,27,1896-97,Ashville,NC,35.596198,-82.549193,Ashville Grand Opera House,Lyceum Circuit,,"Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
2/2/1897,36,28,1896-97,Columbia,SC,34.009081,-81.037022,Presbyterian College for Women,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Witches Dance, Op. 8","Carlotta Desvirgnes, Edwin Douglas, George H. Wesley",
2/8/1897,36,29,1896-97,Montgomery,AL,32.379583,-86.307571,Montgomery Theatre,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
2/9/1897,36,30,1896-97,Birmingham,AL,33.520363,-86.810642,O'Briens,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
2/10/1897,36,31,1896-97,Pensacola,FL,30.4074228,-87.218631,Pensacola Opera House,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
2/13/1897,36,32,1896-97,Jackson,MS,32.297876,-90.183221,Bellhaven College,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
2/16/1897,36,33,1896-97,Houston,TX,29.7603761,-95.369805,Houston Auditorium,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
2/20/1897,36,34,1896-97,Dallas,TX,32.7755679,-96.795595,,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",St. Cecilia Club
2/24/1897,36,35,1896-97,Little Rock,AR,34.748809,-92.275649,Capital Theatre,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley, Little Rock Choral Club",
2/25/1897,36,36,1896-97,Pine Bluff,AR,34.2196206,-92.0011,Merril Institute,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
2/27/1897,36,37,1896-97,Muskogee,OK,35.748612,-95.371393,Turner Opera House,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/1/1897,36,38,1896-97,Kansas City,MO,39.099761,-94.577973,Kansas City Auditorium,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/2/1897,36,39,1896-97,Lawrence,KS,38.973148,-95.235714,University Hall,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/3/1897,36,40,1896-97,St. Joseph,MO,39.768822,-94.846718,Tootle Theatre,Lyceum Circuit,"Niels Gade, Capriccio; Wieniawski, Capriccio-Valse, Op.7; Vieuxtemps, Reverie, Op. 22, No. 3","Minnie Methot, Edwin Douglas, George H. Wesley",
3/4/1897,36,41,1896-97,Omaha,NE,41.252363,-95.997988,Creighton Theater,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley, Wilhelmina Lowe",
3/5/1897,36,42,1896-97,Lincoln,NE,40.806862,-96.681679,Lansing Theater,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
3/6/1897,36,43,1896-97,Topeka,KS,39.055824,-95.689019,Topeka Grand Opera House,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/8/1897,36,44,1896-97,Wichita,KS,37.692236,-97.337545,Sedgwick Music Hall,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
3/9/1897,36,45,1896-97,Hutchinson,KS,38.049665,-97.92934,Hutchinson Opera House,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Delibes, Sylvia Waltz; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
3/11/1897,36,46,1896-97,Denver,CO,39.737567,-104.98472,Central Presbyterian Church,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/12/1897,36,47,1896-97,Denver,CO,39.737567,-104.98472,Central Presbyterian Church,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/15/1897,36,48,1896-97,Colorado Springs,CO,38.833882,-104.82136,Colorado Spring Opera House,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/17/1897,36,49,1896-97,Grand Junction,CO,39.068313,-108.56443,Park Opera House,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/18/1897,36,50,1896-97,Salt Lake City,UT,40.759551,-111.8882,Salt Lake Theater,Lyceum Circuit,,"Minnie Methot, Edwin Douglas, George H. Wesley",
3/20/1897,36,51,1896-97,Sacramento,CA,38.581583,-121.49367,Congregational Church,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin H. Douglas, George H. Wesley",Hosted by the Ladies Saturday Club
3/29/1897,36,52,1896-97,San Francisco,CA,37.77493,-122.41942,Golden Gate Hall,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Vieuxtemps, Reverie, Op. 22, No. 3;Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin H. Douglas, George H. Wesley",
3/30/1897,36,53,1896-97,Oakland,CA,37.804855,-122.2725,Oakland First Presbyterian Church,Lyceum Circuit,"Guiraud, Grande Caprice de Concert; Moszkowski, Guitare, Op. 28; Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Witches Dance, Op. 8","Minnie Methot, Edwin Douglas, George H. Wesley",
4/2/1897,36,54,1896-97,San Francisco,CA,37.77493,-122.41942,Golden Gate Hall,Lyceum Circuit,"Niels Gade, Capriccio; Chopin, Waltz in C sharp minor; Sphor, violin concerto no. 9, mvt 2; Pierne's Serenada; Wieniawski, Souvenir de Moscou, Op. 6; Leinon, Bercuse","Minnie Methot, Edwin H. Douglas, George H. Wesley",matinee concert
4/3/1897,36,55,1896-97,San Francisco,CA,37.77493,-122.41942,Golden Gate Hall,Lyceum Circuit,"Rust, Suite for Violin; Sgambati, Andante Cantabile; Paganini, Caprice; Saint Saens, Rigaudon ","Minnie Methot, Colonial Quartet, George H. Wesley",matinee concert
4/5/1897,36,56,1896-97,Santa Cruz,CA,36.974474,-122.02899,Santa Cruz Opera House,Variety,,"Minnie Methot, Edwin Douglas, George H. Wesley, Santa Cruz Philharmonic Society",
10/14/1897,37,57,1897-98,San Francisco,CA,37.77493,-122.41942,Golden Gate Hall,Variety,"Bruch Scottish Fantasy, Op. 46; Guiraud, Grande Caprice de Concert; Variations on a theme by Chopin (dedicated to the Ladies of San Francisco); Chaminade, Air de Ballet","Florence Deane, Carrie Bowes, Colonial Quartet, Arthur Weiss",
10/17/1897,37,58,1897-98,San Francisco,CA,37.77493,-122.41942,Golden Gate Hall,Variety,"Mendelssohn, Violin Concerto in E minor, Op. 64, 2nd and 3rd mvt; Lalo, Russain concerto",,
11/30/1897,37,59,1897-98,Cleveland,OH,41.499495,-81.695409,The Stillman,Variety,"Bruch Scottish Fantasy, Op. 46; Niels Gade, Capriccio; Paganini, Caprice (unspecified); Urso, Variations on a Theme of Chopin; Saint Saens, Serenade","Mrs. S.C. Ford, Mr. E.H. Douglass",
12/15/1897,37,60,1897-98,Cleveland,OH,41.499495,-81.695409,Ursuline College,Variety,"Wieniawski; Chaminade, Air de Ballet; Vieuxtemps; Delibe","Miss Patty Stair, Mr. E.H. Douglass",special performance for the religious of Ursuline College
1/21/1898,37,61,1897-98,Cleveland,OH,41.499495,-81.695409,Unity Chapel,Variety,"Guiraud, Grande Caprice de Concert; Paganini, Witches Dance, Op. 8; Chopin-Urso, Waltz and Nocturne (unspecified)","Fred Sholes, E.H. Douglass, Louis Sprague, Cecilian Ladies Quartet, Patty Stair",
4/21/1898,37,62,1897-98,New York,NY,40.725573,-73.996654,Mendelssohn Hall,Orchestral,"Guiraud, Caprice de Concert",New York Women's String Orchestra,
9/12/1898,38,1,1898-99,New York,NY,40.725573,-73.996654,Keith's Union Square Theatre,Vaudeville,,"Harry Lacy, Hayes-Lytton",
9/18/1898,38,2,1898-99,Boston,MA,42.358562,-71.05833,Mr. Keith's Boston Theatre,Vaudeville,"Mendelssohn, Violin Concerto in E minor, Op. 64; Wieniawski, Souvenir de Moscou","Boston Symphony Players, Unspecified",
10/9/1898,38,3,1898-99,New York,NY,40.725573,-73.996654,Proctor's Palace,Vaudeville,,"Harry Lacy, Minnie Dupree",
11/21/1898,38,4,1898-99,Chicago,IL,41.878114,-87.629798,Chicago Opera House Continuous Vaudeville,Vaudeville,,"Patrice & Company, Baroon's Dogs (A happy family of educated monkeys, cats, lions, and other quadrapeds), Five Catillians, Zazelle & Vernon, Benneto",
12/4/1898,38,5,1898-99,San Francisco,CA,37.77493,-122.41942,Orpheum Theatre,Vaudeville,"Paganini, Witches Dance, Op. 8; Cavalleria Rusticana; Carnival of Venice","Julius Witmark, Three Merkell Sisters, Frank La Mondue, Violet Dale, Paul Batty's Acrobatic Bears",
12/25/1898,38,6,1898-99,Los Angeles,CA,34.053345,-118.24235,Orpheum Theatre,Vaudeville,,"Paul Batty's Russian Bears, Geroge Evans, Vouletti and Carlos, Frank La Mondue, Lillie Western, Arnenen",
1/5/1899,38,7,1898-99,Kansas City,MO,39.099761,-94.577973,Orpheum Vaudeville,Vaudeville,,"Macart's Dog and Monkey Circus, La Belle Wilma, Lawerence and Marrington, Edwin Lang",
1/7/1899,38,8,1898-99,Kansas City,MO,39.099761,-94.577973,Orpheum Vaudeville,Vaudeville,,"Macart's Dog and Monkey Circus, La Belle Wilma, Lawerence and Marrington, Edwin Lang",
1/10/1899,38,9,1898-99,Washington,DC,38.895112,-77.036366,Albaugh's Stock Co.,Vaudeville,,,Fashionable Vaudeville
2/5/1899,38,10,1898-99,New York,NY,40.725573,-73.996654,Hyde and Bellmans,Vaudeville,,,
4/7/1899,38,11,1898-99,Buffalo,NY,42.886447,-78.878369,Private Apartments of the Twentieth Century Club,Private concert,"Mendelssohn, Violin Concerto in E minor, Op. 64; Vieuxtemps, Reverie, Op. 22, No. 3; Saint Saens, Rigaudon; Guiraud, Grande Caprice de Concert",Huge Heing,
5/4/1899,38,12,1898-99,New York,NY,40.725573,-73.996654,Electric Club Luncheon,Benefit,Giving talk about music for ladies club,,
9/16/1899,39,1,1899-1900,New York,NY,40.696464,-73.425169,Koster & Bials,Vaudeville,,"Ada Colley, Alexandra Dagmar, Ed. Lauri, Bros. De Courcey, Burton's Leapers, Mlle. Florizel",
9/17/1899,39,2,1899-1900,New York,NY,40.696464,-73.425169,Koster & Bials,Vaudeville,,"Ada Colley, Alexandra Dagmar, Ed. Lauri, Bros. De Courcey, Burton's Leapers, Mlle. Florizel",
9/18/1899,39,3,1899-1900,New York,NY,40.696464,-73.425169,Koster & Bials,Vaudeville,,"Ada Colley, Alexandra Dagmar, Ed. Lauri, Bros. De Courcey, Burton's Leapers, Mlle. Florizel",
9/19/1899,39,4,1899-1900,New York,NY,40.696464,-73.425169,Koster & Bials,Variety,,"Ada Colley, Alexandra Dagmar, Ed. Lauri, Bros. De Courcey, Burton's Leapers, Mlle. Florizel",
11/26/1899,39,5,1899-1900,Washington,DC,38.895112,-77.036366,New Grand Vaudeville,Vaudeville,,"Hugh Stanton, Florence Modena, Joe Welch, Eckert & Berg, Hilda Thomas",
12/11/1899,39,6,1899-1900,New York,NY,40.725573,-73.996654,Hyde and Bellmans,Vaudeville,,"Maggie Cline, Filson and Errol, W.H. Windon, Mouliere Sisters, Charley Case, Hall and Stanley",
1/22/1900,39,7,1899-1900,Philadelphia,PA,39.952335,-75.163789,Hashim's Fashionable Vaudeville,Vaudeville,,"Lillian Burkhart & Co, Wormwood's Dog and Monkey Theatre",
1/23/1900,39,8,1899-1900,Philadelphia,PA,39.952335,-75.163789,Hashim's Fashionable Vaudeville,Vaudeville,,"Lillian Burkhart & Co, Wormwood's Dog and Monkey Theatre",
1/25/1900,39,9,1899-1900,Philadelphia,PA,39.952335,-75.163789,Hashim's Fashionable Vaudeville,Vaudeville,,"Lillian Burkhart & Co, Wormwood's Dog and Monkey Theatre",
2/11/1900,39,10,1899-1900,New York,NY,40.725573,-73.996654,Proctor's Palace,Vaudeville,,,
2/16/1900,39,11,1899-1900,New York,NY,40.725573,-73.996654,Metropolitan Opera House,Vaudeville,,,
2/17/1900,39,12,1899-1900,New York,NY,40.725573,-73.996654,Proctor's Palace,Vaudeville,,,
2/19/1900,39,13,1899-1900,New York,NY,40.725573,-73.996654,Proctor's Palace,Vaudeville,,,
4/15/1900,39,14,1899-1900,Detroit,MI,42.331427,-83.045754,Wonderland Theater Continous Vaudeville,Vaudeville,,"Wilson Family, Musical Johnstons, Williams and Adams, Mr. and Mrs. Esmonde, Bros. Martine, The Tanakas",
4/23/1900,39,15,1899-1900,Cleveland,OH,41.499495,-81.695409,The Empire,Variety,,Kathryn Osterman,
6/14/1900,39,16,1899-1900,New York,NY,40.725573,-73.996654,"Brooklyn, NY",Benefit,,Wedding of Miss Leonora Chivvis and Mr. Wimpfheimer,
6/24/1900,39,17,1899-1900,Boston,MA,42.358562,-71.05833,"Boston, MA",Variety,,"Madame Flower, Jean and Emma Bouzelli, John Curran and Annie Wilmuth, Lynn Cadet Band",
7/19/1900,39,18,1899-1900,Chicago,IL,41.878114,-87.629798,Masonic Temple Roof Theater,Vaudeville,"Paganini, Witches Dance, Op. 8; Arthur Sullivan, Lost Chord; Paganini, Carnival of Venice Op. 10",,
9/19/1900,40,1,1900-01,Washington,DC,38.895112,-77.036366,Hashim's Academy of Music,Vaudeville,"Vieuxtemps, Reverie, Op. 22, No. 3; Paganini, Carnival of Venice Op. 10; Sullivan, The Lost Chord",,
9/23/1900,40,2,1900-01,Philadelphia,PA,39.952335,-75.163789,Hashim's Fashionable Vaudeville,Vaudeville,,"Russell Brothers, Richard Harlow, Webb and Hasson, Bell Stuart, Brown and Harrison",
10/1/1900,40,3,1900-01,Baltimore,MD,39.290897,-76.610406,Baltimore Academy Vaudeville,Vaudeville,,,
12/14/1900,40,4,1900-01,Nashville,TN,36.15221,-86.768685,Masonic Theater,Lyceum Circuit,"Mendelssohn, Violin Concerto in E minor, Op. 64; Bach, Partita No. 1 in B minor, Bouree; Guiraud, Andante; Chopin, Waltz in D flat, Op. 64, No. 1; Paganini, Caprice; Chopin-Urso, Brilliantes variations on a theme of Chopin; Vieuxtemps, Reverie, Op. 22, No. 3; Wieniawski, Capriccio-Valse, Op.7; Urso, Last Rose of Summer; Sullivan, Lost Chord","Mrs. W.H. Jacobus, Mrs. W.D. Haggard; Professor C.J. Schubert",
1/24/1901,40,5,1900-01,Lindsborg,KS,38.573464,-97.675597,Lindsborg College Chapel,Lyceum Circuit,"Chopin, Waltz in D flat, Op. 64, No. 1; Wieniawski, Capriccio-Valse, Op.7",Rudolph King,
2/12/1901,40,6,1900-01,Kansas City,KS,39.099761,-94.577973,Lyceum Hall,Lyceum Circuit,"Mendelssohn, Violin Concerto in E minor, Op. 64; Bach, Partita No. 1 in B minor, Bouree; Guiraud, Andante; Chopin, Waltz in D flat, Op. 64, No. 1; Paganini, Unspecified caprice; Saint Saens, Guitare, Op. 28; Chopin-Urso, Brilliantes variations on a theme of Chopin","Rudolph King, Daisy Dowden",
2/16/1901,40,7,1900-01,Emporia,KS,38.404997,-96.178227,Albert Taylor Hall,Lyceum Circuit,,Mrs. Sheldon Pearce,
3/26/1901,40,8,1900-01,Minneapolis,MN,44.979965,-93.263836,Plymouth Church,Lyceum Circuit,"Urso, Last Rose of Summer; Mendelssohn, Violin Concerto in E minor, Op. 64; Lalo, Guitare, Op. 28; Chopin, transcriptions; Bach, Violin Sonta No. 2","Maud Ulmer Jones, Emil Ober Hoffer",
4/16/1901,40,9,1900-01,Minneapolis,MN,44.979965,-93.263836,Plymouth Church,Lyceum Circuit,"Rust, Suite; Saint Saens, Rigaudon; Sgambat, Andante Cantabile, Strauss Waltz; ","Maud Ulmer Jones, Emil Ober Hoffer",
